listing.garden;listing.suites;listing.bathtub;listing.pricingInfo.yearlyIptu;listing.pricingInfo.monthlyCondoFee;listing.totalAreas;listing.pricingInfo.rentalPrice;listing.hottub;listing.sportcourt;listing.soundproofing;listing.furnished;listing.unitsOnTheFloor;listing.unitFloor;listing.bedrooms;listing.parkingSpaces;listing.bathrooms;listing.tenniscourt;listing.pool;listing.partyhall;listing.guestpark;listing.barbgrill;listing.playground;listing.usableAreas;listing.backyard;listing.fireplace;listing.gym;listing.floors;listing.mountainview;listing.sauna;listing.imvl_month;listing.imvl_year;listing.address.neighborhood_0.00012272950417280314;listing.address.neighborhood_0.0002454590083456063;listing.address.neighborhood_0.0003681885125184094;listing.address.neighborhood_0.0004909180166912126;listing.address.neighborhood_0.0006136475208640157;listing.address.neighborhood_0.0007363770250368188;listing.address.neighborhood_0.000859106529209622;listing.address.neighborhood_0.0009818360333824251;listing.address.neighborhood_0.0011045655375552283;listing.address.neighborhood_0.0012272950417280314;listing.address.neighborhood_0.0013500245459008345;listing.address.neighborhood_0.0014727540500736377;listing.address.neighborhood_0.0015954835542464408;listing.address.neighborhood_0.001718213058419244;listing.address.neighborhood_0.001840942562592047;listing.address.neighborhood_0.0019636720667648502;listing.address.neighborhood_0.0022091310751104565;listing.address.neighborhood_0.0023318605792832597;listing.address.neighborhood_0.002577319587628866;listing.address.neighborhood_0.002700049091801669;listing.address.neighborhood_0.0029455081001472753;listing.address.neighborhood_0.0030682376043200785;listing.address.neighborhood_0.0031909671084928816;listing.address.neighborhood_0.0033136966126656848;listing.address.neighborhood_0.003559155621011291;listing.address.neighborhood_0.003681885125184094;listing.address.neighborhood_0.0038046146293568973;listing.address.neighborhood_0.004050073637702504;listing.address.neighborhood_0.004172803141875307;listing.address.neighborhood_0.00429553264604811;listing.address.neighborhood_0.004418262150220913;listing.address.neighborhood_0.004540991654393717;listing.address.neighborhood_0.004663721158566519;listing.address.neighborhood_0.005154639175257732;listing.address.neighborhood_0.005277368679430535;listing.address.neighborhood_0.005400098183603338;listing.address.neighborhood_0.005645557191948944;listing.address.neighborhood_0.005768286696121748;listing.address.neighborhood_0.005891016200294551;listing.address.neighborhood_0.006136475208640157;listing.address.neighborhood_0.006381934216985763;listing.address.neighborhood_0.006872852233676976;listing.address.neighborhood_0.007241040746195386;listing.address.neighborhood_0.007609229258713795;listing.address.neighborhood_0.007731958762886598;listing.address.neighborhood_0.008468335787923416;listing.address.neighborhood_0.008836524300441826;listing.address.neighborhood_0.008959253804614629;listing.address.neighborhood_0.009204712812960236;listing.address.neighborhood_0.009572901325478646;listing.address.neighborhood_0.009941089837997054;listing.address.neighborhood_0.011536573392243496;listing.address.neighborhood_0.011782032400589101;listing.address.neighborhood_0.013745704467353952;listing.address.neighborhood_0.01485027000490918;listing.address.neighborhood_0.015586647029946;listing.address.neighborhood_0.01718213058419244;listing.address.neighborhood_0.01914580265095729;listing.address.neighborhood_0.019268532155130094;listing.address.neighborhood_0.02025036818851252;listing.address.neighborhood_0.024791359842906233;listing.address.neighborhood_0.02540500736377025;listing.address.neighborhood_0.027123220422189495;listing.address.neighborhood_0.027859597447226315;listing.address.neighborhood_0.029945999018163968;listing.address.neighborhood_0.03829160530191458;listing.address.neighborhood_0.03853706431026019;listing.address.neighborhood_0.048109965635738834;listing.address.neighborhood_0.05719194894452626;listing.address.neighborhood_0.0586647029945999;listing.address.neighborhood_0.08149239077074129;listing.address.neighborhood_0.10260186548846342;listing.address.zone_Zona Central;listing.address.zone_Zona Norte;listing.address.zone_Zona Oeste;listing.address.zone_Zona Sul;imvl_type_apartamentos;imvl_type_casas;imvl_type_casas-de-condominio;imvl_type_casas-de-vila;imvl_type_cobertura;imvl_type_flat;imvl_type_quitinetes;imvl_type_studio;listing.imvl_season_Inverno;listing.imvl_season_Outono;listing.imvl_season_Primavera;listing.imvl_season_Verão
0;1;0;0.9741144414168937;0.2976973684210526;0.23310810810810814;1.3;0;0;0;0;0.0;0.0;2;0.0;5;0;0;0;0;0;0;0.18181818181818182;0;0;0;0.005714285714285714;0;0;0.2727272727272727;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0
0;1;0;0.1416893732970027;0.5608552631578947;0.25;1.5;0;0;0;0;0.0;0.05;2;0.05555555555555555;5;0;0;0;0;0;0;0.19696969696969696;0;0;0;0.005714285714285714;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0
0;0;0;0.07493188010899182;0.3963815789473684;0.28716216216216217;1.2;0;0;0;0;0.0;0.025;2;0.0;5;0;0;0;0;0;0;0.23030303030303031;0;0;0;0.005714285714285714;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0
0;0;0;0.0;0.5164473684210527;0.21283783783783786;1.6;0;0;0;0;0.0;0.08750000000000001;2;0.05555555555555555;5;0;0;1;0;1;1;0.16363636363636364;0;0;0;0.05714285714285714;0;0;0.9999999999999999;0.8888888888888857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0
0;0;0;0.14305177111716622;0.10855263157894737;0.19932432432432434;1.105;0;0;0;0;0.0;0.0;2;0.05555555555555555;5;0;0;0;0;1;0;0.15151515151515152;0;0;0;0.005714285714285714;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0
1;0;0;0.013623978201634877;0.2730263157894737;0.16554054054054054;1.45;0;1;0;0;0.0;0.0125;2;0.05555555555555555;1;0;1;1;1;1;1;0.12121212121212122;0;0;1;0.005714285714285714;0;1;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0
0;0;0;0.08583106267029972;0.519736842105263;0.2195945945945946;1.4;0;0;0;0;0.11764705882352941;0.037500000000000006;2;0.05555555555555555;5;0;0;0;0;0;0;0.1696969696969697;0;0;0;0.06857142857142857;0;0;0.7272727272727273;0.8888888888888857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0
0;0;0;0.18392370572207084;0.754111842105263;0.23310810810810814;2.8;0;1;0;0;0.0;0.1;2;0.05555555555555555;5;0;0;0;0;1;0;0.18181818181818182;0;0;0;0.005714285714285714;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0
0;1;0;0.08991825613079019;0.3865131578947368;0.2804054054054054;1.25;0;0;0;0;0.0;0.0;2;0.05555555555555555;1;0;0;0;0;1;0;0.22424242424242422;0;0;0;0.005714285714285714;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0
0;0;0;0.04087193460490463;0.14967105263157893;0.16554054054054054;1.36;0;1;0;0;0.0;0.0;2;0.05555555555555555;1;0;1;1;0;1;1;0.12121212121212122;0;0;1;0.005714285714285714;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0
0;0;0;0.06267029972752043;0.4284539473684211;0.15202702702702706;1.0;0;0;0;0;0.0;0.0;2;0.05555555555555555;1;0;0;0;0;0;0;0.1090909090909091;0;0;0;0.005714285714285714;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0
0;1;0;0.15258855585831063;0.47944078947368424;0.23986486486486489;2.55;0;0;0;0;0.0;0.0;2;0.1111111111111111;6;0;0;1;0;0;0;0.18787878787878787;0;0;0;0.0;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0
1;0;0;0.27111716621253407;0.40460526315789475;0.2972972972972973;2.0;0;0;0;0;0.0;0.0;2;0.05555555555555555;5;0;0;0;0;0;1;0.2393939393939394;0;0;0;0.005714285714285714;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0
0;0;0;0.0;0.4284539473684211;0.1722972972972973;1.0;0;0;0;0;0.0;0.0;2;0.0;1;0;0;0;0;0;0;0.12727272727272726;0;0;0;0.005714285714285714;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0
0;1;0;0.1757493188010899;0.5608552631578947;0.21621621621621623;3.0;0;1;0;0;0.0;0.025;2;0.05555555555555555;5;0;1;0;0;0;1;0.16666666666666666;0;0;0;0.0;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0
0;0;0;0.06811989100817438;0.10855263157894737;0.1418918918918919;1.0;0;0;0;0;0.0;0.0;2;0.05555555555555555;1;0;0;1;0;0;0;0.1;0;0;1;0.005714285714285714;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0
0;1;0;0.15940054495912806;0.5773026315789473;0.2195945945945946;2.5;0;0;0;0;0.0;0.05;2;0.05555555555555555;5;0;0;0;0;0;0;0.1696969696969697;0;0;0;0.0;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0
0;1;0;0.2847411444141689;0.8075657894736841;0.31756756756756754;4.5;0;1;0;1;0.0;0.0;2;0.05555555555555555;5;0;1;1;0;0;1;0.25757575757575757;0;0;1;0.005714285714285714;0;1;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0
0;1;0;0.00235149863760218;0.7664473684210527;0.2939189189189189;2.0;0;0;0;0;0.0392156862745098;0.0;2;0.05555555555555555;6;0;0;0;0;0;1;0.23636363636363636;0;0;0;0.03428571428571429;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0
0;0;0;0.10899182561307902;0.31085526315789475;0.20945945945945948;1.4;0;0;0;0;0.0;0.07500000000000001;2;0.0;5;0;0;0;0;0;0;0.1606060606060606;0;0;0;0.0;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0
0;1;0;0.0;0.4210526315789474;0.21621621621621623;2.3;0;0;0;0;0.0;0.0;2;0.05555555555555555;5;0;0;0;0;0;0;0.16666666666666666;0;0;0;0.005714285714285714;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0
1;0;0;0.0;0.49506578947368424;0.17567567567567569;1.0;0;1;0;1;0.0;0.05;2;0.05555555555555555;1;0;1;1;0;1;1;0.1303030303030303;0;0;0;0.005714285714285714;0;1;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0
1;0;0;0.06811989100817438;0.2730263157894737;0.23310810810810814;1.2;0;0;1;0;0.058823529411764705;0.025;2;0.05555555555555555;5;0;0;1;0;1;1;0.18181818181818182;0;0;0;0.05714285714285714;1;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0
0;0;0;0.0;0.17763157894736842;0.15202702702702706;2.125;0;1;0;0;0.0;0.0;2;0.05555555555555555;1;0;0;1;0;1;1;0.1090909090909091;0;0;0;0.005714285714285714;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0
0;0;0;0.2438692098092643;0.519736842105263;0.23986486486486489;4.15;0;0;0;0;0.0;0.0;2;0.0;1;0;0;0;0;1;0;0.18787878787878787;0;0;0;0.005714285714285714;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0
0;0;0;0.28065395095367845;0.4786184210526316;0.2060810810810811;2.6;0;0;0;0;0.0;0.0625;2;0.05555555555555555;5;0;0;0;0;0;0;0.15757575757575756;0;0;0;0.07428571428571429;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0
0;0;0;0.0;0.10855263157894737;0.14864864864864866;1.04;0;0;0;0;0.0;0.05;2;0.05555555555555555;1;0;0;0;0;0;0;0.10606060606060605;0;0;0;0.005714285714285714;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0
0;0;0;0.0;0.43914473684210525;0.16554054054054054;1.0;0;0;0;0;0.0;0.037500000000000006;2;0.05555555555555555;1;0;1;1;0;1;1;0.12121212121212122;0;0;0;0.005714285714285714;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0
0;0;0;0.2997275204359673;0.7286184210526316;0.1418918918918919;2.9;0;0;0;0;0.11764705882352941;0.025;2;0.0;1;0;0;1;0;1;0;0.1;0;0;0;0.03428571428571429;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0
0;1;0;0.0885558583106267;0.48273026315789475;0.2195945945945946;1.1;0;0;0;0;0.0;0.0;2;0.05555555555555555;1;0;1;0;0;1;1;0.1696969696969697;0;0;0;0.005714285714285714;0;1;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0
1;0;0;0.04768392370572207;0.1907894736842105;0.19932432432432434;1.05;0;0;0;0;0.0784313725490196;0.0125;2;0.05555555555555555;5;0;0;1;0;0;0;0.15151515151515152;0;0;0;0.022857142857142857;0;0;0.2727272727272727;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0
0;0;0;0.09400544959128065;0.43421052631578944;0.19594594594594597;1.15;0;0;0;0;0.0;0.07500000000000001;2;0.05555555555555555;1;0;0;0;0;0;1;0.1484848484848485;0;0;1;0.005714285714285714;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0
0;0;0;0.0;0.14144736842105265;0.18581081081081083;1.0;0;0;0;0;0.0;0.0625;2;0.05555555555555555;1;0;0;1;0;0;0;0.1393939393939394;0;0;0;0.022857142857142857;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0
0;0;0;0.055858310626702996;0.02631578947368421;0.2804054054054054;1.07;0;0;0;0;0.0;0.0;2;0.1111111111111111;1;0;0;0;0;0;0;0.22424242424242422;0;0;0;0.005714285714285714;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0
1;0;0;0.0;0.16036184210526316;0.16554054054054054;1.0;0;1;0;0;0.0;0.037500000000000006;2;0.05555555555555555;1;0;0;0;0;0;1;0.1181818181818182;0;0;0;0.005714285714285714;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0
0;0;0;0.0;0.4284539473684211;0.08108108108108109;1.0;0;0;0;0;0.0;0.0;2;0.0;1;0;0;0;0;0;0;0.06060606060606061;0;0;0;0.005714285714285714;0;0;0.36363636363636365;1.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0
0;0;0;0.38828337874659397;0.6521381578947367;0.23310810810810814;6.0;0;0;0;0;0.0;0.0;2;0.05555555555555555;1;0;0;0;0;0;0;0.18181818181818182;0;0;0;0.005714285714285714;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0
0;0;0;0.38828337874659397;0.6521381578947367;0.23310810810810814;6.0;0;0;0;1;0.0;0.0;2;0.05555555555555555;1;0;0;0;0;0;0;0.18181818181818182;0;0;0;0.005714285714285714;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0
0;0;0;0.013623978201634877;0.18256578947368418;0.23310810810810814;1.5;0;0;0;0;0.0;0.0125;2;0.05555555555555555;1;0;0;0;0;0;0;0.18181818181818182;0;0;0;0.0;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0
0;1;0;0.09128065395095368;0.643092105263158;0.22635135135135137;2.6;0;0;0;0;0.0;0.0;2;0.05555555555555555;5;0;1;1;0;0;1;0.17575757575757575;0;0;1;0.005714285714285714;0;1;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0
0;0;0;0.38828337874659397;0.6521381578947367;0.23310810810810814;6.0;0;0;0;1;0.0;0.0;2;0.05555555555555555;1;0;0;0;0;0;0;0.18181818181818182;0;0;0;0.005714285714285714;0;0;0.36363636363636365;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0
